left_index,right_index,left_channel,right_channel,edge,raw_pearson,abs_raw_pearson,diff_pearson,abs_diff_pearson,spearman,abs_spearman,in_diff_top8_union,in_spearman_top8_union,left_update_fraction,right_update_fraction,min_update_fraction,raw_only_suspect
58,59,channel_59,channel_60,channel_59 ↔ channel_60,0.9612065553665161,0.9612065553665161,-0.0030093626119196415,0.0030093626119196415,0.9938986897468567,0.9938986897468567,True,True,0.9985181609307783,0.9985181609307783,0.9985181609307783,False
25,36,channel_26,channel_37,channel_26 ↔ channel_37,0.9605014324188232,0.9605014324188232,0.00218971143476665,0.00218971143476665,0.9551975131034851,0.9551975131034851,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
19,36,channel_20,channel_37,channel_20 ↔ channel_37,0.959682822227478,0.959682822227478,0.0022169991862028837,0.0022169991862028837,0.951398491859436,0.951398491859436,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
11,60,channel_12,channel_61,channel_12 ↔ channel_61,-0.9595675468444824,0.9595675468444824,6.891815701237647e-06,6.891815701237647e-06,-0.9557316303253174,0.9557316303253174,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
17,27,channel_18,channel_28,channel_18 ↔ channel_28,0.959486722946167,0.959486722946167,0.0011051155161112547,0.0011051155161112547,0.9585095643997192,0.9585095643997192,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
65,66,channel_66,channel_67,channel_66 ↔ channel_67,0.9594405293464661,0.9594405293464661,0.9885756373405457,0.9885756373405457,-0.5556566119194031,0.5556566119194031,True,False,0.20059229430104725,0.20059229430104725,0.20059229430104725,False
28,29,channel_29,channel_30,channel_29 ↔ channel_30,0.958794355392456,0.958794355392456,-0.001995009370148182,0.001995009370148182,0.9555742740631104,0.9555742740631104,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
28,37,channel_29,channel_38,channel_29 ↔ channel_38,0.9584566354751587,0.9584566354751587,-0.002927717287093401,0.002927717287093401,0.9551575779914856,0.9551575779914856,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
50,51,channel_51,channel_52,channel_51 ↔ channel_52,0.9574050307273865,0.9574050307273865,0.007615648675709963,0.007615648675709963,0.986588180065155,0.986588180065155,True,True,0.3339700318841524,0.3339700318841524,0.3339700318841524,False
47,48,channel_48,channel_49,channel_48 ↔ channel_49,0.9573585987091064,0.9573585987091064,0.004131841007620096,0.004131841007620096,0.9865871667861938,0.9865871667861938,True,True,0.9985112015491244,0.9985112015491244,0.9985112015491244,False
47,51,channel_48,channel_52,channel_48 ↔ channel_52,0.9573484063148499,0.9573484063148499,9.512997348792851e-05,9.512997348792851e-05,0.9866355657577515,0.9866355657577515,False,True,0.9985112015491244,0.3339700318841524,0.3339700318841524,True
48,50,channel_49,channel_51,channel_49 ↔ channel_51,0.9573261737823486,0.9573261737823486,-0.00032795892911963165,0.00032795892911963165,0.9865065217018127,0.9865065217018127,False,True,0.9985112015491244,0.3339700318841524,0.3339700318841524,True
16,36,channel_17,channel_37,channel_17 ↔ channel_37,0.9568101763725281,0.9568101763725281,0.0024769885931164026,0.0024769885931164026,0.9500890374183655,0.9500890374183655,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
24,25,channel_25,channel_26,channel_25 ↔ channel_26,0.9561014175415039,0.9561014175415039,-0.047727297991514206,0.047727297991514206,0.9499051570892334,0.9499051570892334,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
11,17,channel_12,channel_18,channel_12 ↔ channel_18,0.9560721516609192,0.9560721516609192,-0.0025044716894626617,0.0025044716894626617,0.9474290609359741,0.9474290609359741,True,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
12,60,channel_13,channel_61,channel_13 ↔ channel_61,-0.9558789730072021,0.9558789730072021,1.1536904821696226e-05,1.1536904821696226e-05,-0.952103316783905,0.952103316783905,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
12,35,channel_13,channel_36,channel_13 ↔ channel_36,0.954257607460022,0.954257607460022,0.0005153040983714163,0.0005153040983714163,0.9465934038162231,0.9465934038162231,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
16,18,channel_17,channel_19,channel_17 ↔ channel_19,0.9539511799812317,0.9539511799812317,-0.005629585590213537,0.005629585590213537,0.9530672430992126,0.9530672430992126,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
18,26,channel_19,channel_27,channel_19 ↔ channel_27,0.9533738493919373,0.9533738493919373,-7.687413017265499e-05,7.687413017265499e-05,0.9504772424697876,0.9504772424697876,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
18,19,channel_19,channel_20,channel_19 ↔ channel_20,0.9529376029968262,0.9529376029968262,-0.04588855057954788,0.04588855057954788,0.9505755305290222,0.9505755305290222,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
19,60,channel_20,channel_61,channel_20 ↔ channel_61,-0.9514236450195312,0.9514236450195312,4.813208165366234e-10,4.813208165366234e-10,-0.9479795098304749,0.9479795098304749,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
26,60,channel_27,channel_61,channel_27 ↔ channel_61,-0.9509518146514893,0.9509518146514893,1.736442936817184e-05,1.736442936817184e-05,-0.9480562806129456,0.9480562806129456,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
35,36,channel_36,channel_37,channel_36 ↔ channel_37,0.9508578181266785,0.9508578181266785,-0.043059296905994415,0.043059296905994415,0.9468017220497131,0.9468017220497131,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
25,60,channel_26,channel_61,channel_26 ↔ channel_61,-0.9506268501281738,0.9506268501281738,6.280154174476138e-10,6.280154174476138e-10,-0.9468690752983093,0.9468690752983093,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
11,18,channel_12,channel_19,channel_12 ↔ channel_19,0.949373185634613,0.949373185634613,-0.0008721992489881814,0.0008721992489881814,0.945561408996582,0.945561408996582,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
16,60,channel_17,channel_61,channel_17 ↔ channel_61,-0.9492897987365723,0.9492897987365723,9.280673451961263e-10,9.280673451961263e-10,-0.9460189342498779,0.9460189342498779,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
25,34,channel_26,channel_35,channel_26 ↔ channel_35,0.9489187598228455,0.9489187598228455,0.00343702407553792,0.00343702407553792,0.94437575340271,0.94437575340271,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
34,35,channel_35,channel_36,channel_35 ↔ channel_36,0.9466637372970581,0.9466637372970581,-0.048334792256355286,0.048334792256355286,0.9462453722953796,0.9462453722953796,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
19,35,channel_20,channel_36,channel_20 ↔ channel_36,0.9440834522247314,0.9440834522247314,-0.0007997278007678688,0.0007997278007678688,0.9359895586967468,0.9359895586967468,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
18,34,channel_19,channel_35,channel_19 ↔ channel_35,0.9438350796699524,0.9438350796699524,-0.0006507014040835202,0.0006507014040835202,0.9432966709136963,0.9432966709136963,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
24,60,channel_25,channel_61,channel_25 ↔ channel_61,-0.9424490928649902,0.9424490928649902,1.7337577446596697e-05,1.7337577446596697e-05,-0.9391306042671204,0.9391306042671204,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
19,34,channel_20,channel_35,channel_20 ↔ channel_35,0.9388459920883179,0.9388459920883179,-0.0009082921897061169,0.0009082921897061169,0.9312334656715393,0.9312334656715393,False,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
18,33,channel_19,channel_34,channel_19 ↔ channel_34,0.9370471239089966,0.9370471239089966,0.0007484586676582694,0.0007484586676582694,0.9305826425552368,0.9305826425552368,False,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
12,22,channel_13,channel_23,channel_13 ↔ channel_23,0.931463360786438,0.931463360786438,-0.00046503139310516417,0.00046503139310516417,0.9317213892936707,0.9317213892936707,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
22,33,channel_23,channel_34,channel_23 ↔ channel_34,0.931169331073761,0.931169331073761,-0.0014758604811504483,0.0014758604811504483,0.9318337440490723,0.9318337440490723,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
12,14,channel_13,channel_15,channel_13 ↔ channel_15,0.9308686256408691,0.9308686256408691,0.012410448864102364,0.012410448864102364,0.9313470125198364,0.9313470125198364,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
14,33,channel_15,channel_34,channel_15 ↔ channel_34,0.9302337169647217,0.9302337169647217,0.0038558782543987036,0.0038558782543987036,0.9309065937995911,0.9309065937995911,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
11,22,channel_12,channel_23,channel_12 ↔ channel_23,0.9286820888519287,0.9286820888519287,-0.0013144486583769321,0.0013144486583769321,0.9294081330299377,0.9294081330299377,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
19,22,channel_20,channel_23,channel_20 ↔ channel_23,0.9285930395126343,0.9285930395126343,0.003544964361935854,0.003544964361935854,0.9300994277000427,0.9300994277000427,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
14,19,channel_15,channel_20,channel_15 ↔ channel_20,0.9282910227775574,0.9282910227775574,0.004264210816472769,0.004264210816472769,0.9301502108573914,0.9301502108573914,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
11,14,channel_12,channel_15,channel_12 ↔ channel_15,0.927443265914917,0.927443265914917,-0.0053902240470051765,0.0053902240470051765,0.928034782409668,0.928034782409668,True,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
12,30,channel_13,channel_31,channel_13 ↔ channel_31,0.9252109527587891,0.9252109527587891,-0.0003200174542143941,0.0003200174542143941,0.927534282207489,0.927534282207489,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
30,33,channel_31,channel_34,channel_31 ↔ channel_34,0.9251397848129272,0.9251397848129272,0.0012896208791062236,0.0012896208791062236,0.9285699725151062,0.9285699725151062,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
12,21,channel_13,channel_22,channel_13 ↔ channel_22,0.9246927499771118,0.9246927499771118,-0.0026355700101703405,0.0026355700101703405,0.9270513653755188,0.9270513653755188,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
21,33,channel_22,channel_34,channel_22 ↔ channel_34,0.9246768951416016,0.9246768951416016,-0.001286707236431539,0.001286707236431539,0.9281416535377502,0.9281416535377502,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
11,30,channel_12,channel_31,channel_12 ↔ channel_31,0.9228345155715942,0.9228345155715942,0.000568874878808856,0.000568874878808856,0.9261583089828491,0.9261583089828491,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
39,59,channel_40,channel_60,channel_40 ↔ channel_60,0.9228198528289795,0.9228198528289795,7.636025839019567e-05,7.636025839019567e-05,0.9747658967971802,0.9747658967971802,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
15,59,channel_16,channel_60,channel_16 ↔ channel_60,0.9227378368377686,0.9227378368377686,0.00029335831641219556,0.00029335831641219556,0.975225031375885,0.975225031375885,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
32,59,channel_33,channel_60,channel_33 ↔ channel_60,0.9227357506752014,0.9227357506752014,0.0009361965348944068,0.0009361965348944068,0.9748225212097168,0.9748225212097168,True,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,False
31,59,channel_32,channel_60,channel_32 ↔ channel_60,0.9227092266082764,0.9227092266082764,-0.0004092713352292776,0.0004092713352292776,0.9751805663108826,0.9751805663108826,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
23,59,channel_24,channel_60,channel_24 ↔ channel_60,0.922697901725769,0.922697901725769,0.0007480417843908072,0.0007480417843908072,0.9752010703086853,0.9752010703086853,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
12,38,channel_13,channel_39,channel_13 ↔ channel_39,0.9225733280181885,0.9225733280181885,-3.1852181564318016e-05,3.1852181564318016e-05,0.9270365238189697,0.9270365238189697,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
13,29,channel_14,channel_30,channel_14 ↔ channel_30,0.9224370121955872,0.9224370121955872,-0.002343579428270459,0.002343579428270459,0.916229248046875,0.916229248046875,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
11,21,channel_12,channel_22,channel_12 ↔ channel_22,0.9223695397377014,0.9223695397377014,-0.002798025729134679,0.002798025729134679,0.9257391095161438,0.9257391095161438,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
13,37,channel_14,channel_38,channel_14 ↔ channel_38,0.922081708908081,0.922081708908081,-0.0001968166179722175,0.0001968166179722175,0.9157542586326599,0.9157542586326599,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
33,38,channel_34,channel_39,channel_34 ↔ channel_39,0.9218433499336243,0.9218433499336243,0.00795063003897667,0.00795063003897667,0.9268989562988281,0.9268989562988281,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
19,30,channel_20,channel_31,channel_20 ↔ channel_31,0.9214988350868225,0.9214988350868225,-0.0016877856105566025,0.0016877856105566025,0.9248659610748291,0.9248659610748291,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
19,21,channel_20,channel_22,channel_20 ↔ channel_22,0.921006441116333,0.921006441116333,0.0011588492197915912,0.0011588492197915912,0.9244483113288879,0.9244483113288879,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
39,57,channel_40,channel_58,channel_40 ↔ channel_58,0.9205343723297119,0.9205343723297119,0.0006880614091642201,0.0006880614091642201,0.9752526879310608,0.9752526879310608,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
29,39,channel_30,channel_40,channel_30 ↔ channel_40,0.9205061793327332,0.9205061793327332,-0.0019184851553291082,0.0019184851553291082,0.9190150499343872,0.9190150499343872,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
29,32,channel_30,channel_33,channel_30 ↔ channel_33,0.9204830527305603,0.9204830527305603,0.04523973539471626,0.04523973539471626,0.918942928314209,0.918942928314209,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
32,57,channel_33,channel_58,channel_33 ↔ channel_58,0.9204466938972473,0.9204466938972473,-0.0003826919128187001,0.0003826919128187001,0.9753149151802063,0.9753149151802063,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
15,57,channel_16,channel_58,channel_16 ↔ channel_58,0.9204229116439819,0.9204229116439819,-2.7950376534136012e-05,2.7950376534136012e-05,0.9756893515586853,0.9756893515586853,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
31,57,channel_32,channel_58,channel_32 ↔ channel_58,0.9203914403915405,0.9203914403915405,-1.0462158570589963e-05,1.0462158570589963e-05,0.975641131401062,0.975641131401062,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
23,57,channel_24,channel_58,channel_24 ↔ channel_58,0.9203786849975586,0.9203786849975586,0.00028138465131632984,0.00028138465131632984,0.9756639003753662,0.9756639003753662,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
37,39,channel_38,channel_40,channel_38 ↔ channel_40,0.9200741052627563,0.9200741052627563,-0.01127452403306961,0.01127452403306961,0.9186153411865234,0.9186153411865234,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
32,37,channel_33,channel_38,channel_33 ↔ channel_38,0.91997230052948,0.91997230052948,-0.002643484389409423,0.002643484389409423,0.9184427857398987,0.9184427857398987,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
29,31,channel_30,channel_32,channel_30 ↔ channel_32,0.9196274280548096,0.9196274280548096,-0.012204071506857872,0.012204071506857872,0.9183387756347656,0.9183387756347656,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
23,29,channel_24,channel_30,channel_24 ↔ channel_30,0.9195290803909302,0.9195290803909302,-0.0038046634290367365,0.0038046634290367365,0.9184104800224304,0.9184104800224304,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
15,29,channel_16,channel_30,channel_16 ↔ channel_30,0.9194849729537964,0.9194849729537964,0.0017558818217366934,0.0017558818217366934,0.9182838797569275,0.9182838797569275,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
11,38,channel_12,channel_39,channel_12 ↔ channel_39,0.9194713830947876,0.9194713830947876,-0.0006157677853479981,0.0006157677853479981,0.9239910840988159,0.9239910840988159,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
31,37,channel_32,channel_38,channel_32 ↔ channel_38,0.9192261695861816,0.9192261695861816,-0.0021909698843955994,0.0021909698843955994,0.9179748296737671,0.9179748296737671,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
23,37,channel_24,channel_38,channel_24 ↔ channel_38,0.9191177487373352,0.9191177487373352,-0.0016613934421911836,0.0016613934421911836,0.9180429577827454,0.9180429577827454,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
15,37,channel_16,channel_38,channel_16 ↔ channel_38,0.9190616607666016,0.9190616607666016,0.002553810365498066,0.002553810365498066,0.9179058074951172,0.9179058074951172,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
19,38,channel_20,channel_39,channel_20 ↔ channel_39,0.9188293218612671,0.9188293218612671,0.000569403578992933,0.000569403578992933,0.9239183664321899,0.9239183664321899,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
20,29,channel_21,channel_30,channel_21 ↔ channel_30,0.906968355178833,0.906968355178833,0.0025287456810474396,0.0025287456810474396,0.9014027118682861,0.9014027118682861,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
20,37,channel_21,channel_38,channel_21 ↔ channel_38,0.9065268635749817,0.9065268635749817,-0.0018180261831730604,0.0018180261831730604,0.9008520841598511,0.9008520841598511,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
39,56,channel_40,channel_57,channel_40 ↔ channel_57,0.8724855184555054,0.8724855184555054,0.00012851280916947871,0.00012851280916947871,0.9721093773841858,0.9721093773841858,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
15,56,channel_16,channel_57,channel_16 ↔ channel_57,0.8724116683006287,0.8724116683006287,-0.00013856252189725637,0.00013856252189725637,0.9725598096847534,0.9725598096847534,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
32,56,channel_33,channel_57,channel_33 ↔ channel_57,0.8723897337913513,0.8723897337913513,-0.00010049140109913424,0.00010049140109913424,0.9721619486808777,0.9721619486808777,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
23,56,channel_24,channel_57,channel_24 ↔ channel_57,0.8723716139793396,0.8723716139793396,-0.0005909610772505403,0.0005909610772505403,0.972527265548706,0.972527265548706,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
31,56,channel_32,channel_57,channel_32 ↔ channel_57,0.8723683953285217,0.8723683953285217,0.0006167971296235919,0.0006167971296235919,0.9724832773208618,0.9724832773208618,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
28,33,channel_29,channel_34,channel_29 ↔ channel_34,0.8389867544174194,0.8389867544174194,0.004231953527778387,0.004231953527778387,0.8330892324447632,0.8330892324447632,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
11,28,channel_12,channel_29,channel_12 ↔ channel_29,0.8370090126991272,0.8370090126991272,0.00013194519851822406,0.00013194519851822406,0.8352153897285461,0.8352153897285461,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
12,28,channel_13,channel_29,channel_13 ↔ channel_29,0.8321800231933594,0.8321800231933594,-0.0012038578279316425,0.0012038578279316425,0.82831871509552,0.82831871509552,False,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,True
28,60,channel_29,channel_61,channel_29 ↔ channel_61,-0.8319282531738281,0.8319282531738281,1.140563836088404e-05,1.140563836088404e-05,-0.8305643796920776,0.8305643796920776,False,False,0.3349949281384435,0.03327823539955677,0.03327823539955677,True
15,58,channel_16,channel_59,channel_16 ↔ channel_59,0.8138604760169983,0.8138604760169983,0.0005536206299439073,0.0005536206299439073,0.9725918173789978,0.9725918173789978,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
39,58,channel_40,channel_59,channel_40 ↔ channel_59,0.8138542771339417,0.8138542771339417,-6.760959513485432e-05,6.760959513485432e-05,0.9720752239227295,0.9720752239227295,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
23,58,channel_24,channel_59,channel_24 ↔ channel_59,0.8138196468353271,0.8138196468353271,6.901404412928969e-05,6.901404412928969e-05,0.9725655913352966,0.9725655913352966,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
31,58,channel_32,channel_59,channel_32 ↔ channel_59,0.8137897253036499,0.8137897253036499,0.0004137579526286572,0.0004137579526286572,0.9725158214569092,0.9725158214569092,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
32,58,channel_33,channel_59,channel_33 ↔ channel_59,0.8137452006340027,0.8137452006340027,-0.00019100435019936413,0.00019100435019936413,0.9721320271492004,0.9721320271492004,False,True,0.3349949281384435,0.9985181609307783,0.3349949281384435,True
13,33,channel_14,channel_34,channel_14 ↔ channel_34,0.7880348563194275,0.7880348563194275,5.202191459829919e-05,5.202191459829919e-05,0.7812339067459106,0.7812339067459106,False,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
13,60,channel_14,channel_61,channel_14 ↔ channel_61,-0.7871123552322388,0.7871123552322388,-1.1869249647133984e-05,1.1869249647133984e-05,-0.781754732131958,0.781754732131958,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,False
11,13,channel_12,channel_14,channel_12 ↔ channel_14,0.7858049869537354,0.7858049869537354,-0.0011533272918313742,0.0011533272918313742,0.7828933596611023,0.7828933596611023,False,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
12,13,channel_13,channel_14,channel_13 ↔ channel_14,0.7815084457397461,0.7815084457397461,-0.0036126133054494858,0.0036126133054494858,0.7773457765579224,0.7773457765579224,True,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
20,60,channel_21,channel_61,channel_21 ↔ channel_61,-0.7719593644142151,0.7719593644142151,-5.832398983329767e-06,5.832398983329767e-06,-0.7685725092887878,0.7685725092887878,False,True,0.3349949281384435,0.03327823539955677,0.03327823539955677,False
20,33,channel_21,channel_34,channel_21 ↔ channel_34,0.7708795070648193,0.7708795070648193,-0.00257574999704957,0.00257574999704957,0.7681089639663696,0.7681089639663696,False,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
11,20,channel_12,channel_21,channel_12 ↔ channel_21,0.7686501145362854,0.7686501145362854,0.0027774537447839975,0.0027774537447839975,0.7695770263671875,0.7695770263671875,True,True,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
12,20,channel_13,channel_21,channel_13 ↔ channel_21,0.7647066116333008,0.7647066116333008,0.0003141595225315541,0.0003141595225315541,0.7647352814674377,0.7647352814674377,False,False,0.3349949281384435,0.3349949281384435,0.3349949281384435,False
40,44,channel_41,channel_45,channel_41 ↔ channel_45,0.6978159546852112,0.6978159546852112,-0.04033784195780754,0.04033784195780754,-0.33519095182418823,0.33519095182418823,True,True,0.9985784189914396,0.9985784189914396,0.9985784189914396,False
40,45,channel_41,channel_46,channel_41 ↔ channel_46,0.6812823414802551,0.6812823414802551,-0.2068125605583191,0.2068125605583191,-0.17615313827991486,0.17615313827991486,True,True,0.9985784189914396,0.9985784189914396,0.9985784189914396,False
39,49,channel_40,channel_50,channel_40 ↔ channel_50,0.6780726313591003,0.6780726313591003,6.955313438083977e-05,6.955313438083977e-05,0.819389283657074,0.819389283657074,False,True,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
39,46,channel_40,channel_47,channel_40 ↔ channel_47,0.6780598163604736,0.6780598163604736,0.000626423629000783,0.000626423629000783,0.8193455338478088,0.8193455338478088,False,True,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
23,49,channel_24,channel_50,channel_24 ↔ channel_50,0.6778593063354492,0.6778593063354492,3.4345230233157054e-05,3.4345230233157054e-05,0.8194176554679871,0.8194176554679871,False,True,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
23,46,channel_24,channel_47,channel_24 ↔ channel_47,0.6778417229652405,0.6778417229652405,0.0007702993461862206,0.0007702993461862206,0.8193556070327759,0.8193556070327759,False,True,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
15,49,channel_16,channel_50,channel_16 ↔ channel_50,0.6776987910270691,0.6776987910270691,-1.5197509128483944e-05,1.5197509128483944e-05,0.819342315196991,0.819342315196991,False,True,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
15,46,channel_16,channel_47,channel_16 ↔ channel_47,0.6776917576789856,0.6776917576789856,-0.0002191182429669425,0.0002191182429669425,0.8192982077598572,0.8192982077598572,False,True,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
39,50,channel_40,channel_51,channel_40 ↔ channel_51,0.653359591960907,0.653359591960907,-4.028392504551448e-05,4.028392504551448e-05,0.8402184844017029,0.8402184844017029,False,True,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
39,47,channel_40,channel_48,channel_40 ↔ channel_48,0.6533357501029968,0.6533357501029968,-0.00012375970254652202,0.00012375970254652202,0.8404170870780945,0.8404170870780945,False,True,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
23,50,channel_24,channel_51,channel_24 ↔ channel_51,0.6529445052146912,0.6529445052146912,6.88530781189911e-05,6.88530781189911e-05,0.8401959538459778,0.8401959538459778,False,True,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
23,47,channel_24,channel_48,channel_24 ↔ channel_48,0.6529273986816406,0.6529273986816406,-0.00017456909699831158,0.00017456909699831158,0.8404114842414856,0.8404114842414856,False,True,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
32,50,channel_33,channel_51,channel_33 ↔ channel_51,0.6529229879379272,0.6529229879379272,5.993696686346084e-05,5.993696686346084e-05,0.8399704098701477,0.8399704098701477,False,False,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
32,47,channel_33,channel_48,channel_33 ↔ channel_48,0.65290367603302,0.65290367603302,7.92793944128789e-05,7.92793944128789e-05,0.84015953540802,0.84015953540802,False,False,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
39,51,channel_40,channel_52,channel_40 ↔ channel_52,0.6448040008544922,0.6448040008544922,-2.2708802134729922e-05,2.2708802134729922e-05,0.8319951295852661,0.8319951295852661,False,True,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
39,48,channel_40,channel_49,channel_40 ↔ channel_49,0.6447649002075195,0.6447649002075195,0.00024155346909537911,0.00024155346909537911,0.8316875100135803,0.8316875100135803,False,True,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
23,51,channel_24,channel_52,channel_24 ↔ channel_52,0.6445088982582092,0.6445088982582092,-1.866105230874382e-05,1.866105230874382e-05,0.8319471478462219,0.8319471478462219,False,True,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
23,48,channel_24,channel_49,channel_24 ↔ channel_49,0.6444698572158813,0.6444698572158813,-0.0001572149049025029,0.0001572149049025029,0.8316794037818909,0.8316794037818909,False,True,0.3349949281384435,0.9985112015491244,0.3349949281384435,False
32,51,channel_33,channel_52,channel_33 ↔ channel_52,0.6444394588470459,0.6444394588470459,-2.060946644633077e-05,2.060946644633077e-05,0.8317339420318604,0.8317339420318604,False,False,0.3349949281384435,0.3339700318841524,0.3339700318841524,False
