eligible_windows,active_windows,active_window_fraction,median_spectral_entropy,median_top3_power_share,median_dominant_period_seconds,dominant_period_iqr_octaves,dominant_period_stability,median_peak_to_median_power,boundary_peak_fraction,median_high_frequency_share,median_update_fraction,channel_id,channel,horizon_steps,window_minutes,value_type,differenced,periodicity_score,candidate_periodic,strong_periodic
96,96,1.0,0.9158280024133589,0.11429408105786618,130.9090909090909,1.5231158805771763,0.19791666666666666,5.712404300485484,0.020833333333333332,0.24492911601789527,1.0,56,channel_56,192,96.0,discrete_like,False,0.0018643625164210661,False,False
93,93,1.0,0.9218466874378444,0.11578710331453657,108.67924528301887,1.9114633253983424,0.17204301075268819,5.568498033068971,0.10752688172043011,0.2541527783134437,1.0,57,channel_57,192,96.0,continuous,False,0.0013894398725561418,False,False
93,93,1.0,0.9234732012688828,0.11391590455388959,117.55102040816327,1.9349049717781144,0.20430107526881722,5.538318371820996,0.06451612903225806,0.24039296748338848,1.0,58,channel_58,192,96.0,continuous,False,0.0016661145836066032,False,False
93,93,1.0,0.9229625835880176,0.1113135248272568,99.3103448275862,1.584962500721157,0.15053763440860216,5.27747382841027,0.08602150537634409,0.2591025481739092,1.0,59,channel_59,192,96.0,continuous,False,0.001179860628239042,False,False
93,93,1.0,0.9239147001615519,0.11269790766090133,125.21739130434783,2.078002512001273,0.17204301075268819,5.110753061048214,0.07526881720430108,0.24628998345012165,1.0,60,channel_60,192,96.0,continuous,False,0.0013641720471118625,False,False
96,2,0.020833333333333332,0.30538772162976224,0.8694532883713286,5760.0,0.0,1.0,3019.7671107490387,1.0,0.003020162545060952,0.03385416666666667,61,channel_61,192,96.0,continuous,False,0.0,False,False
96,2,0.020833333333333332,0.30538772162974914,0.8694532883713362,5760.0,0.0,1.0,3019.7671107494716,1.0,0.0030201625450607594,0.03385416666666667,62,channel_62,192,96.0,continuous,False,0.0,False,False
96,2,0.020833333333333332,0.30538772162973754,0.8694532883713448,5760.0,0.0,1.0,3019.767110749697,1.0,0.00302016254506052,0.03385416666666667,63,channel_63,192,96.0,continuous,False,0.0,False,False
96,9,0.09375,0.7589097607313862,0.19008403299071136,2880.0,0.5849625007211561,0.4444444444444444,35.901294814503565,0.2222222222222222,0.02805041586747291,0.16666666666666666,64,channel_64,192,96.0,discrete_like,False,0.0014851473840931286,False,False
96,25,0.2604166666666667,0.7581603712346524,0.1927330747333822,2880.0,1.584962500721156,0.24,35.4950407870254,0.36,0.028136502937794,0.16666666666666666,65,channel_65,192,96.0,discrete_like,False,0.0018644198097730062,False,False
93,56,0.6021505376344086,0.6952809293837179,0.35088370146127157,1440.0,2.042481250360577,0.07142857142857142,93.94979136622267,0.21428571428571427,0.027997090198823245,0.16666666666666666,66,channel_66,192,96.0,discrete_like,False,0.003613304176468437,False,False
96,86,0.8958333333333334,0.6983894904234348,0.32497463097683177,1920.0,1.8073549220576037,0.10465116279069768,100.5774275681438,0.22093023255813954,0.028076491561659263,0.16666666666666666,67,channel_67,192,96.0,discrete_like,False,0.007158854859638108,False,False
96,69,0.71875,0.7484763465395484,0.22860318319821243,1920.0,1.584962500721156,0.2608695652173913,53.58063793776057,0.3188405797101449,0.02812963027402857,0.16666666666666666,68,channel_68,192,96.0,discrete_like,False,0.007343636054464826,False,False
96,15,0.15625,0.7558738692349791,0.1998665762026065,2880.0,0.5849625007211561,0.4666666666666667,38.12298995225717,0.2,0.0280971527407897,0.16666666666666666,69,channel_69,192,96.0,discrete_like,False,0.0028462381451930144,False,False
95,95,1.0,0.5537086510614772,0.5983356098976595,60.63157894736842,0.0,1.0,249.07585689813584,0.0,0.6035592014998564,1.0,70,channel_70,192,96.0,discrete_like,False,0.26703200645918024,True,True
94,94,1.0,0.490383516157049,0.6924876161945566,60.63157894736842,0.0,1.0,428.88564427871086,0.0,0.8091826085132999,1.0,71,channel_71,192,96.0,discrete_like,False,0.35290310406985687,True,True
95,95,1.0,0.5076863795663809,0.6561222103147972,60.63157894736842,0.0,1.0,400.2816201128651,0.0,0.7242071188505831,1.0,72,channel_72,192,96.0,discrete_like,False,0.32301790080698634,True,True
95,95,1.0,0.5507024545811752,0.6404009166791345,120.0,0.03037364904351847,1.0,199.43686869218527,0.0,0.2068607967996052,1.0,73,channel_73,192,96.0,discrete_like,False,0.2877305599479005,True,True
95,95,1.0,0.5980988722332955,0.5764858922944457,120.0,0.03037364904351847,0.9368421052631579,127.78226532481011,0.0,0.35120023010278684,1.0,74,channel_74,192,96.0,discrete_like,False,0.2170572567649601,True,True
95,95,1.0,0.6008537600285059,0.5593471515148857,60.63157894736842,0.0,0.968421052631579,146.92209769931372,0.0,0.5483823103113685,1.0,75,channel_75,192,96.0,discrete_like,False,0.21621095513332386,True,True
95,95,1.0,0.5859078577478439,0.5711166376272332,60.63157894736842,0.0,1.0,181.87283264553193,0.0,0.5817054791026294,1.0,76,channel_76,192,96.0,discrete_like,False,0.23649491195090933,True,True
96,1,0.010416666666666666,0.5406152763180962,0.4028937779229844,5760.0,0.0,1.0,716.5225946347512,0.0,0.0049361356552998685,0.3333333333333333,1,channel_1,384,192.0,continuous,False,0.0019279504879615467,False,False
96,2,0.020833333333333332,0.5606849754468317,0.3155249590929298,2742.857142857143,0.6111962106682256,0.0,751.8209721152385,0.0,0.00439457520035069,0.3333333333333333,2,channel_2,384,192.0,continuous,False,0.0,False,False
96,24,0.25,0.5504594629054488,0.374052103222159,8640.0,1.1462406251802886,0.0,1669.126036309978,0.5,0.005088780714625204,0.3333333333333333,3,channel_3,384,192.0,continuous,False,0.0,False,False
96,0,0.0,,,,,0.0,,,,,4,channel_4,384,192.0,continuous,True,,False,False
96,0,0.0,,,,,0.0,,,,,5,channel_5,384,192.0,continuous,True,,False,False
96,0,0.0,,,,,0.0,,,,,6,channel_6,384,192.0,continuous,True,,False,False
96,0,0.0,,,,,0.0,,,,,7,channel_7,384,192.0,continuous,True,,False,False
96,0,0.0,,,,,0.0,,,,,8,channel_8,384,192.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,9,channel_9,384,192.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,10,channel_10,384,192.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,11,channel_11,384,192.0,discrete_like,True,,False,False
95,95,1.0,0.8246494062554673,0.14141544519621926,1920.0,3.747927513443585,0.06315789473684211,41.22292487393253,0.25263157894736843,0.05656140177491342,0.3333333333333333,12,channel_12,384,192.0,continuous,False,0.0011704866760328756,False,False
95,95,1.0,0.826482760978464,0.12531610041174976,1280.0,2.8073549220576037,0.07368421052631578,33.59081227193336,0.15789473684210525,0.05672676530532937,0.3333333333333333,13,channel_13,384,192.0,continuous,False,0.0013492434458836275,False,False
95,95,1.0,0.8276888473510402,0.12693788790740793,1047.2727272727273,2.4914967873471543,0.1368421052631579,33.91295558577773,0.09473684210526316,0.05788177468334711,0.3333333333333333,14,channel_14,384,192.0,continuous,False,0.0027095629702169094,False,False
89,89,1.0,0.830632697360445,0.12423403611290243,677.6470588235294,1.7004397181410909,0.16853932584269662,30.33996567885502,0.07865168539325842,0.057705255064914154,0.3333333333333333,15,channel_15,384,192.0,continuous,False,0.0032673470292557565,False,False
90,90,1.0,0.8322179112638357,0.12381429656028546,886.1538461538462,1.584962500721156,0.18888888888888888,29.101830468641218,0.044444444444444446,0.057942006621990866,0.3333333333333333,16,channel_16,384,192.0,continuous,False,0.0037495465097924182,False,False
95,95,1.0,0.8223406161366769,0.14032061146532704,3840.0,3.9474088816539705,0.031578947368421054,38.21123473314987,0.35789473684210527,0.05344340109857711,0.3333333333333333,17,channel_17,384,192.0,continuous,False,0.0005054910834187945,False,False
95,95,1.0,0.701947273760023,0.3726633920875539,11520.0,0.0,0.8842105263157894,238.83948818533858,0.8842105263157894,0.037679947351821556,0.3333333333333333,18,channel_18,384,192.0,continuous,False,0.011371940846862763,False,False
95,95,1.0,0.8022390219992769,0.1753536579364599,11520.0,3.5111839065142263,0.631578947368421,62.91732830014348,0.631578947368421,0.05040279264325647,0.3333333333333333,19,channel_19,384,192.0,continuous,False,0.008069144916120666,False,False
95,95,1.0,0.829253005067415,0.1257461718060583,1152.0,3.231080705696435,0.07368421052631578,31.91895430291378,0.21052631578947367,0.05702300366436034,0.3333333333333333,20,channel_20,384,192.0,continuous,False,0.0012489927982365127,False,False
95,95,1.0,0.8305680018617587,0.12345038227866306,960.0,2.87966670359733,0.17894736842105263,29.28863410956807,0.09473684210526316,0.0582035182527295,0.3333333333333333,21,channel_21,384,192.0,continuous,False,0.0033883481997639985,False,False
86,86,1.0,0.8313104784350729,0.12833218198727533,768.0,1.7776075786635523,0.1744186046511628,30.394103748197814,0.08139534883720931,0.058114180452764265,0.3333333333333333,22,channel_22,384,192.0,continuous,False,0.0034685274258068836,False,False
90,90,1.0,0.8250560844006288,0.12903688466107122,623.1578947368421,1.885759364614671,0.16666666666666666,33.302884313853916,0.08888888888888889,0.05769979458700445,0.3333333333333333,23,channel_23,384,192.0,continuous,False,0.0034279367860497838,False,False
90,90,1.0,0.8300506861225482,0.12591689755144625,768.0,1.6291327675113312,0.17777777777777778,31.622010680543458,0.022222222222222223,0.058334978526809675,0.3333333333333333,24,channel_24,384,192.0,continuous,False,0.003719812642590065,False,False
95,95,1.0,0.8157124419166673,0.1543340065923749,5760.0,3.5221970596792254,0.042105263157894736,48.36647603759649,0.49473684210526314,0.05183960389976599,0.3333333333333333,25,channel_25,384,192.0,continuous,False,0.0006050784202982985,False,False
95,95,1.0,0.8172551106019332,0.15440953376038546,11520.0,3.390679856762329,0.5473684210526316,44.23652892131742,0.5473684210526316,0.05377453699276485,0.3333333333333333,26,channel_26,384,192.0,continuous,False,0.0069910746688080765,False,False
95,95,1.0,0.8227820410207669,0.13458033747637208,2880.0,3.753897320099348,0.07368421052631578,35.65411014311097,0.37894736842105264,0.05539994659377152,0.3333333333333333,27,channel_27,384,192.0,continuous,False,0.0010914206953973968,False,False
95,95,1.0,0.8210982326478184,0.15039640267367346,5760.0,3.3219280948873617,0.06315789473684211,46.468641967928384,0.4631578947368421,0.05358649050961775,0.3333333333333333,28,channel_28,384,192.0,continuous,False,0.0009122760959523044,False,False
95,95,1.0,0.8325745825081728,0.12201838920912492,768.0,2.620157164666855,0.12631578947368421,28.664012796966677,0.09473684210526316,0.0581661946373868,0.3333333333333333,29,channel_29,384,192.0,continuous,False,0.002336034028496241,False,False
93,93,1.0,0.8323124246159315,0.12201448207940932,720.0,1.3785116232537291,0.1935483870967742,30.522178860226607,0.021505376344086023,0.05828902905611926,0.3333333333333333,30,channel_30,384,192.0,continuous,False,0.0038748979234321575,False,False
85,85,1.0,0.8291836173248305,0.12925136595217004,768.0,1.4739311883324113,0.16470588235294117,31.923990570557898,0.08235294117647059,0.05868474180609216,0.3333333333333333,31,channel_31,384,192.0,continuous,False,0.0033369480775431817,False,False
90,90,1.0,0.8269980121186791,0.12586631914460356,698.8235294117646,1.6291327675113312,0.15555555555555556,30.701866741406512,0.1,0.057823042280203324,0.3333333333333333,32,channel_32,384,192.0,continuous,False,0.0030485172787049646,False,False
90,90,1.0,0.832970369811638,0.1241181949600313,744.0,1.584962500721156,0.1,28.619858372678866,0.06666666666666667,0.05863131109447291,0.3333333333333333,33,channel_33,384,192.0,continuous,False,0.0019349321790232982,False,False
95,95,1.0,0.825509558815177,0.1318406972768515,1152.0,3.523561956057012,0.042105263157894736,34.73592968569874,0.22105263157894736,0.05518555490822951,0.3333333333333333,34,channel_34,384,192.0,continuous,False,0.0007545110985540104,False,False
95,95,1.0,0.8088570132444953,0.170395717017837,11520.0,3.4594316186372964,0.5684210526315789,51.3872414857521,0.5684210526315789,0.052266112913621834,0.3333333333333333,35,channel_35,384,192.0,continuous,False,0.007990012306529995,False,False
95,95,1.0,0.8211406486892512,0.14220323362427134,1920.0,4.2849278041654735,0.031578947368421054,37.12740817097525,0.3684210526315789,0.05570109794350422,0.3333333333333333,36,channel_36,384,192.0,continuous,False,0.0005072784555854899,False,False
95,95,1.0,0.8271386556373551,0.13226089377158423,1645.7142857142858,4.321928094887362,0.042105263157894736,33.19917092718433,0.37894736842105264,0.055528816780004146,0.3333333333333333,37,channel_37,384,192.0,continuous,False,0.0005978526131118891,False,False
93,93,1.0,0.8302601340295458,0.12329181291390191,677.6470588235294,2.485426827170242,0.08602150537634409,29.76162827663103,0.10752688172043011,0.05872560129189611,0.3333333333333333,38,channel_38,384,192.0,continuous,False,0.0016066462909826175,False,False
85,85,1.0,0.8311159434960022,0.12418223133741127,822.8571428571429,1.7776075786635523,0.10588235294117647,30.19640951964563,0.058823529411764705,0.05914506271343662,0.3333333333333333,39,channel_39,384,192.0,continuous,False,0.0020899830119398654,False,False
90,90,1.0,0.8315434240534787,0.1254706077489739,960.0,2.1658930838543817,0.12222222222222222,31.09290446067816,0.12222222222222222,0.05743112422683572,0.3333333333333333,40,channel_40,384,192.0,continuous,False,0.002267591018410633,False,False
95,95,1.0,0.26606592433714954,0.9284509916917597,2880.0,0.0,1.0,2551.6063100403762,0.0,0.015015314266909325,1.0,41,channel_41,384,192.0,discrete_like,False,0.6814218203855485,True,True
95,95,1.0,0.3866602066225424,0.8237444388466993,2880.0,0.0,1.0,816.7071772027592,0.0,0.04283318751341763,1.0,42,channel_42,384,192.0,continuous,False,0.5052352439180643,True,True
95,95,1.0,0.26667767866745923,0.9302999122594224,2880.0,0.0,1.0,2552.209861949571,0.0,0.0159890226125907,1.0,43,channel_43,384,192.0,discrete_like,False,0.6822096911935387,True,True
95,95,1.0,0.3784991598289836,0.8297735292424893,2880.0,0.0,1.0,856.7591277571646,0.0,0.03815789507444236,1.0,44,channel_44,384,192.0,discrete_like,False,0.5157049455758765,True,True
95,95,1.0,0.2635165855190124,0.9299715266194992,2880.0,0.0,1.0,2735.2837455477916,0.0,0.015020316341621187,1.0,45,channel_45,384,192.0,discrete_like,False,0.6849086052948253,True,True
95,95,1.0,0.3876261059189208,0.8235500598050053,2880.0,0.0,1.0,794.445479909969,0.0,0.04400545271542571,1.0,46,channel_46,384,192.0,discrete_like,False,0.5043205570934968,True,True
93,93,1.0,0.9286521789424037,0.0672112904439391,117.55102040816327,1.8875252707415875,0.12903225806451613,6.735526874040676,0.08602150537634409,0.2557754865784402,1.0,47,channel_47,384,192.0,discrete_like,False,0.0005655320506552416,False,False
93,93,1.0,0.9255467609705588,0.07006750854903529,149.6103896103896,2.2674803108649852,0.15053763440860216,6.88030649184818,0.08602150537634409,0.24668980037954966,1.0,48,channel_48,384,192.0,discrete_like,False,0.0007177634437526307,False,False
92,92,1.0,0.9278313950670283,0.06865401970035681,151.57894736842104,2.44666693868479,0.17391304347826086,6.62089566408828,0.11956521739130435,0.2457182378659274,1.0,49,channel_49,384,192.0,discrete_like,False,0.0007586537822496336,False,False
92,92,1.0,0.832796108110029,0.1216993545124067,886.1538461538462,2.1948477648839777,0.17391304347826086,28.273152202479658,0.11956521739130435,0.057851760409807176,0.3333333333333333,50,channel_50,384,192.0,discrete_like,False,0.0031157600433132475,False,False
93,93,1.0,0.8306627045204588,0.12383041493915084,1152.0,2.8744691179161403,0.043010752688172046,32.02442621849367,0.16129032258064516,0.05754763908925874,0.3333333333333333,51,channel_51,384,192.0,discrete_like,False,0.0007564298254062224,False,False
93,93,1.0,0.8271628557299624,0.1308818089757469,1047.2727272727273,2.39231742277876,0.0967741935483871,34.37946457649903,0.12903225806451613,0.05643504041807593,0.3333333333333333,52,channel_52,384,192.0,discrete_like,False,0.0019066808388360438,False,False
96,96,1.0,0.9272205539715705,0.06847639106207142,112.94117647058823,1.7401796335253508,0.13541666666666666,6.637017174960601,0.0,0.25927786645240547,1.0,53,channel_53,384,192.0,discrete_like,False,0.0006748724947688283,False,False
96,96,1.0,0.9223634176732343,0.0739887610011969,122.56706281833615,1.8219772740669224,0.15625,7.412174034873347,0.010416666666666666,0.2499767398711665,1.0,54,channel_54,384,192.0,discrete_like,False,0.0008881873059877241,False,False
96,96,1.0,0.9225983324009668,0.07330487467018507,141.3975903614458,1.6538461142429037,0.14583333333333334,7.492565905992521,0.0,0.2593804450117546,1.0,55,channel_55,384,192.0,discrete_like,False,0.0008274465999640247,False,False
96,96,1.0,0.9212971059854385,0.07358845199269648,108.17139834244401,1.566261955460197,0.17708333333333334,7.824663515934105,0.0,0.2566199615155492,1.0,56,channel_56,384,192.0,discrete_like,False,0.001025600107749024,False,False
93,93,1.0,0.9261574874984558,0.0710447737916558,213.33333333333334,5.768184324776925,0.06451612903225806,7.286360002523266,0.21505376344086022,0.24944642211908302,1.0,57,channel_57,384,192.0,continuous,False,0.0002656726296026497,False,False
93,93,1.0,0.92733832707112,0.06963948150457931,133.95348837209303,2.6951454184715784,0.12903225806451613,6.800333875258099,0.11827956989247312,0.253477067685283,1.0,58,channel_58,384,192.0,continuous,False,0.0005756919052346135,False,False
93,93,1.0,0.9252365653134023,0.07002380526605542,182.85714285714286,4.768184324776925,0.15053763440860216,7.026303656970109,0.11827956989247312,0.24960806313829384,1.0,59,channel_59,384,192.0,continuous,False,0.0006948818105977695,False,False
93,93,1.0,0.9281352712768862,0.06894749730100477,132.41379310344828,2.40880554556733,0.07526881720430108,6.802452410396606,0.06451612903225806,0.24462874843325033,1.0,60,channel_60,384,192.0,continuous,False,0.00034888772719524405,False,False
96,4,0.041666666666666664,0.38612574308501413,0.7637482406808753,11520.0,0.25,0.75,3626.9920468673677,0.75,0.002726086136826289,0.033854166666666664,61,channel_61,384,192.0,continuous,False,0.0036628545602976573,False,False
96,4,0.041666666666666664,0.38612574308497566,0.7637482406809197,11520.0,0.25,0.75,3626.9920468691134,0.75,0.002726086136825888,0.033854166666666664,62,channel_62,384,192.0,continuous,False,0.0036628545602981,False,False
96,4,0.041666666666666664,0.38612574308497505,0.7637482406809208,11520.0,0.25,0.75,3626.992046869157,0.75,0.0027260861368257933,0.033854166666666664,63,channel_63,384,192.0,continuous,False,0.003662854560298109,False,False
96,16,0.16666666666666666,0.7677760058035654,0.13698174429489854,7680.0,1.584962500721156,0.0,52.855737306062586,0.5,0.025926402071924464,0.16666666666666666,64,channel_64,384,192.0,discrete_like,False,0.0,False,False
96,43,0.4479166666666667,0.7738489523545182,0.13879992058294924,5760.0,1.584962500721156,0.16279069767441862,56.246105978397814,0.37209302325581395,0.027422177399059906,0.16666666666666666,65,channel_65,384,192.0,discrete_like,False,0.0014371759371623906,False,False
93,68,0.7311827956989247,0.7360143943461362,0.19952385655151048,2304.0,2.4432848016799227,0.11764705882352941,107.99322867782558,0.20588235294117646,0.027608112609788692,0.16666666666666666,66,channel_66,384,192.0,discrete_like,False,0.003598048083698718,False,False
96,92,0.9583333333333334,0.7285355584771744,0.21358874224198554,1782.857142857143,2.1422060183990634,0.05434782608695652,146.45580111776562,0.13043478260869565,0.027620600453871533,0.16666666666666666,67,channel_67,384,192.0,discrete_like,False,0.0026259849922229774,False,False
96,80,0.8333333333333334,0.754375128218395,0.1586272616569931,2880.0,2.169925001442312,0.075,71.99737613460294,0.1625,0.027669587967216677,0.16666666666666666,68,channel_68,384,192.0,discrete_like,False,0.0020394591046663467,False,False
96,24,0.25,0.7837855158389142,0.1223086391920945,3840.0,2.0804820237218404,0.16666666666666666,59.7311816010244,0.3333333333333333,0.02750933413262189,0.16666666666666666,69,channel_69,384,192.0,discrete_like,False,0.0007345805369823077,False,False
95,95,1.0,0.5271772987358362,0.5780618103376767,60.63157894736842,0.0,1.0,570.151515531533,0.0,0.5655640920385353,1.0,70,channel_70,384,192.0,discrete_like,False,0.273320746661513,True,True
94,94,1.0,0.4719013080358617,0.6402753966274093,60.63157894736842,0.0,1.0,937.9115198461457,0.0,0.7890688424767842,1.0,71,channel_71,384,192.0,discrete_like,False,0.3381285994557547,True,True
95,95,1.0,0.48813048705484524,0.6168801540354942,60.63157894736842,0.0,1.0,899.0035557962472,0.0,0.6948384059563929,1.0,72,channel_72,384,192.0,discrete_like,False,0.31576214399168046,True,True
95,95,1.0,0.5281238160736074,0.5849954041678619,121.26315789473684,0.0,1.0,541.7862547700702,0.0,0.19213545423326256,1.0,73,channel_73,384,192.0,discrete_like,False,0.2760453989332084,True,True
95,95,1.0,0.5770482151736533,0.5352552842796071,121.26315789473684,0.0,1.0,346.6758137602637,0.0,0.3196872561087998,1.0,74,channel_74,384,192.0,discrete_like,False,0.2263871778237934,True,True
95,95,1.0,0.5796457864081497,0.5300136050206854,60.63157894736842,0.0,0.9157894736842105,334.73534990800766,0.010526315789473684,0.5155777634688866,1.0,75,channel_75,384,192.0,discrete_like,False,0.20188419407545843,True,True
95,95,1.0,0.5690164925786578,0.543176716303181,60.63157894736842,0.0,1.0,378.5500742324248,0.0,0.5434831020927784,1.0,76,channel_76,384,192.0,discrete_like,False,0.23410020634195228,True,True
96,2,0.020833333333333332,0.29866266596235935,0.6595656397640358,43200.0,0.0,1.0,142595815.60985774,1.0,0.0018692245099172433,0.4184027777777778,1,channel_1,1440,720.0,continuous,False,0.0,False,False
96,4,0.041666666666666664,0.5842628503640384,0.2898057936923908,43200.0,0.5,0.75,9168.747838543939,0.75,0.0036021316944985183,0.3333333333333333,2,channel_2,1440,720.0,continuous,False,0.0009412737079504852,False,False
96,54,0.5625,0.6493213802420085,0.10179319863338154,43200.0,1.584962500721156,0.5185185185185185,1458.2691588602906,0.5185185185185185,0.004573561393087667,0.3333333333333333,3,channel_3,1440,720.0,continuous,False,0.005012962274958308,False,False
96,1,0.010416666666666666,0.024789225025371314,0.9993462999539781,43200.0,0.0,1.0,3455596.712015153,1.0,5.029098634136552e-05,0.25277777777777777,4,channel_4,1440,720.0,continuous,True,0.0,False,False
96,1,0.010416666666666666,0.02478922502537171,0.999346299953975,43200.0,0.0,1.0,3455596.7120151906,1.0,5.0290986341365315e-05,0.25277777777777777,5,channel_5,1440,720.0,continuous,True,0.0,False,False
96,1,0.010416666666666666,0.024789225025371262,0.9993462999539785,43200.0,0.0,1.0,3455596.7120151953,1.0,5.029098634136529e-05,0.25277777777777777,6,channel_6,1440,720.0,continuous,True,0.0,False,False
96,1,0.010416666666666666,0.02478922502537158,0.999346299953976,43200.0,0.0,1.0,3455596.7120151822,1.0,5.029098634136535e-05,0.25277777777777777,7,channel_7,1440,720.0,continuous,True,0.0,False,False
96,0,0.0,,,,,0.0,,,,,8,channel_8,1440,720.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,9,channel_9,1440,720.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,10,channel_10,1440,720.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,11,channel_11,1440,720.0,discrete_like,True,,False,False
95,95,1.0,0.6261663060811542,0.44239288711214203,43200.0,0.0,1.0,1374.7396519325807,1.0,0.03116474652890427,0.3333333333333333,12,channel_12,1440,720.0,continuous,False,0.0,False,False
95,95,1.0,0.7629595057071725,0.24071264616725968,43200.0,0.0,0.8631578947368421,509.6047242426506,0.8631578947368421,0.043551541393661124,0.3333333333333333,13,channel_13,1440,720.0,continuous,False,0.006739558468210875,False,False
95,95,1.0,0.8524835750487976,0.052309967073399355,1489.655172413793,3.279951901560368,0.06315789473684211,51.940463405492586,0.05263157894736842,0.05542675499392222,0.3333333333333333,14,channel_14,1440,720.0,continuous,False,0.0004617122259579848,False,False
89,89,1.0,0.8471609370404519,0.07074926007726759,43200.0,2.3219280948873617,0.6404494382022472,87.6233654663231,0.6404494382022472,0.0538110013504413,0.3333333333333333,15,channel_15,1440,720.0,continuous,False,0.002490009988926989,False,False
90,90,1.0,0.8553357170477683,0.04931097846147831,873.5294117647059,2.0998144154268203,0.14444444444444443,48.068411612141034,0.05555555555555555,0.05698485915885686,0.3333333333333333,16,channel_16,1440,720.0,continuous,False,0.0009731554026650597,False,False
95,95,1.0,0.5351655922164018,0.5538961088459743,43200.0,0.0,0.8631578947368421,2182.072053513226,0.8631578947368421,0.024165860228137756,0.3333333333333333,17,channel_17,1440,720.0,continuous,False,0.030411411382955753,False,False
95,95,1.0,0.3515893593117756,0.7932056024468561,43200.0,1.0,0.5789473684210527,6353.495042504528,0.5789473684210527,0.008853655340276474,0.3333333333333333,18,channel_18,1440,720.0,continuous,False,0.12537512424776964,False,False
95,95,1.0,0.23297533422123465,0.864474170589884,43200.0,0.0,1.0,13901.24211941679,1.0,0.007191218963139606,0.3333333333333333,19,channel_19,1440,720.0,continuous,False,0.0,False,False
95,95,1.0,0.6520020216633563,0.40585726911089715,43200.0,0.0,1.0,1211.7468715367138,1.0,0.03399768207699845,0.3333333333333333,20,channel_20,1440,720.0,continuous,False,0.0,False,False
95,95,1.0,0.8547104680199116,0.050373064536148246,1200.0,3.4272115878571903,0.05263157894736842,47.424257907490365,0.05263157894736842,0.05596698808813212,0.3333333333333333,21,channel_21,1440,720.0,continuous,False,0.00036492028109550096,False,False
86,86,1.0,0.8553246474221017,0.049069859030799086,855.5294117647059,1.9114443839751907,0.13953488372093023,47.53159709997473,0.05813953488372093,0.05633961414843788,0.3333333333333333,22,channel_22,1440,720.0,continuous,False,0.0009329937236146869,False,False
89,89,1.0,0.8496432322597213,0.058335524664016314,21600.0,5.523561956057012,0.10112359550561797,62.78573288705241,0.4943820224719101,0.055355177947927596,0.3333333333333333,23,channel_23,1440,720.0,continuous,False,0.0004484676275508768,False,False
90,90,1.0,0.8560252374696135,0.0486473458461428,1066.829268292683,2.401092847165744,0.16666666666666666,47.20715764578914,0.044444444444444446,0.057281714138962464,0.3333333333333333,24,channel_24,1440,720.0,continuous,False,0.00111545026975954,False,False
95,95,1.0,0.36802496353972347,0.740811250863617,43200.0,0.0,1.0,5758.576595896715,1.0,0.013212470693319787,0.3333333333333333,25,channel_25,1440,720.0,continuous,False,0.0,False,False
95,95,1.0,0.5660859795478519,0.5385294705928977,43200.0,1.0,0.7052631578947368,1902.3290512734304,0.7052631578947368,0.025131677872293198,0.3333333333333333,26,channel_26,1440,720.0,continuous,False,0.04857343102016208,False,False
95,95,1.0,0.5497832140503229,0.538955507778881,43200.0,0.0,0.9578947368421052,2153.318149024844,0.9578947368421052,0.025480077540364097,0.3333333333333333,27,channel_27,1440,720.0,continuous,False,0.009786530880828655,False,False
95,95,1.0,0.3343692925977477,0.7700752963961806,43200.0,0.0,1.0,7128.708651629297,1.0,0.012990068137508156,0.3333333333333333,28,channel_28,1440,720.0,continuous,False,0.0,False,False
95,95,1.0,0.8535223710842934,0.05099721494843319,1167.5675675675675,2.60708595726574,0.11578947368421053,50.534621529516066,0.031578947368421054,0.05623304392769779,0.3333333333333333,29,channel_29,1440,720.0,continuous,False,0.0008376277607174001,False,False
93,93,1.0,0.853739976790524,0.04991843567049924,685.7142857142857,1.7842713089445628,0.1827956989247312,48.08847224978431,0.010752688172043012,0.057039996359873495,0.3333333333333333,30,channel_30,1440,720.0,continuous,False,0.0013202538928715221,False,False
85,85,1.0,0.855236541246511,0.04882038913441322,939.1304347826087,2.087462841250341,0.16470588235294117,47.996411987046635,0.03529411764705882,0.05659717633999613,0.3333333333333333,31,channel_31,1440,720.0,continuous,False,0.0011229598381079125,False,False
90,90,1.0,0.8556709436328949,0.0493103558291942,807.5471698113208,2.2560470589399415,0.14444444444444443,46.91616616521192,0.06666666666666667,0.05740555270278202,0.3333333333333333,32,channel_32,1440,720.0,continuous,False,0.000959465864387843,False,False
90,90,1.0,0.8513142195746735,0.054719877444386084,5760.0,5.982684334390722,0.0,55.78312970909693,0.34444444444444444,0.05506912756745555,0.3333333333333333,33,channel_33,1440,720.0,continuous,False,0.0,False,False
95,95,1.0,0.7593471595839176,0.2471210442501392,43200.0,1.0,0.6842105263157895,508.77420865733114,0.6842105263157895,0.04245093875804518,0.3333333333333333,34,channel_34,1440,720.0,continuous,False,0.012849556054238176,False,False
